,outDegree,indegreeAveGene,indegreeVarGene,indispenAveGene,indispenVarGene,numTissueAve,numTissueVar,closeAveGene,closeVarGene,degreeAveGene,degreeVarGene,pgrkAveGene,pgrkVarGene,egAveGene,egVarGene,SG1_outDegree,SG1_indegreeAveGene,SG1_indegreeVarGene,SG8_outDegree,SG8_indegreeAveGene,SG8_indegreeVarGene,SG19_outDegree,SG19_indegreeAveGene,SG19_indegreeVarGene,SG29_outDegree,SG29_indegreeAveGene,SG29_indegreeVarGene,SG32_outDegree,SG32_indegreeAveGene,SG32_indegreeVarGene,SG36_outDegree,SG36_indegreeAveGene,SG36_indegreeVarGene,SG37_outDegree,SG37_indegreeAveGene,SG37_indegreeVarGene,SG38_outDegree,SG38_indegreeAveGene,SG38_indegreeVarGene,SG47_outDegree,SG47_indegreeAveGene,SG47_indegreeVarGene,SG50_outDegree,SG50_indegreeAveGene,SG50_indegreeVarGene,SG53_outDegree,SG53_indegreeAveGene,SG53_indegreeVarGene,SG57_outDegree,SG57_indegreeAveGene,SG57_indegreeVarGene,SG65_outDegree,SG65_indegreeAveGene,SG65_indegreeVarGene,SG68_outDegree,SG68_indegreeAveGene,SG68_indegreeVarGene,SG72_outDegree,SG72_indegreeAveGene,SG72_indegreeVarGene,conservation,numTissue,delState
chr9-132529200-132529600,7,24.142857142857142,14.122448979591836,0.8131387641153841,0.0791105599505682,1.5714285714285714,0.5306122448979592,0.0617799145796882,0.0032765505074992,0.0001298226278146,2.7903659318039527e-09,5.287329258435307e-05,6.5271536507820485e-09,0.0005434976210747,9.412213316718e-07,4.0,15.25,3.6875,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,22.33333333333333,0.0,0.0,0.0,0.279178,2,Deleted
chr8-117974000-117974600,1,39.0,0.0,0.119218792365926,0.0,1.0,0.0,0.0001470604871095,0.0,0.0001470604871095,0.0,2.354145311899609e-05,0.0,2.8333494118502308e-37,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431349999999999,1,Deleted
chr17-47167800-47168800,2,43.5,2.25,0.299121129773559,0.0054080242249029,1.0,0.0,0.0001640290048529,3.1992288267614945e-11,0.0001677997865737,8.886746741004159e-11,2.183478566938026e-05,5.096878827634719e-11,3.160074877890328e-37,1.186105890657122e-76,0.0,0.0,0.0,2.0,31.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259902,0,Deleted
chr4-4155800-4156000,1,40.0,0.0,0.209346601756198,0.0,1.0,0.0,0.0001508312688303,0.0,0.0001508312688303,0.0,2.700176304619826e-05,0.0,2.905955070970247e-37,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172285,0,Deleted
chr10-27616200-27616400,2,45.5,12.25,0.2288168317867366,0.0359235413863918,1.0,0.0,0.0001715705682945,1.7418023612368156e-10,0.0001734559591548,1.2796915307046007e-10,3.022855512555243e-05,3.9485551722745313e-11,3.305286196130366e-37,6.457687626910042e-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,2.25,0.10525,1,Deleted
chr22-36944400-36946200,7,36.71428571428572,248.7755102040816,0.7342146201143694,0.0443131166401198,5.7142857142857135,12.20408163265306,0.0227632935040181,0.00056587844983,0.0001696851774341,2.9737593665897363e-09,2.029488302822532e-05,9.372812179584708e-11,1.5868304477918731e-09,1.5107726935034718e-17,4.0,12.0,11.5,7.0,24.57142857142857,288.8163265306123,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.333333333333334,4.2222222222222205,3.0,4.0,2.0,0.0,0.0,0.0,3.0,5.666666666666668,3.555555555555556,2.0,2.5,0.25,6.0,8.0,4.666666666666667,3.0,5.333333333333333,0.8888888888888891,0.0210667,10,Deleted
chr11-36651600-36651800,4,35.75,29.6875,0.6690565486305768,0.1476691109846575,1.75,0.6875,0.075281235741956,0.0030081364813648,0.0002809232381965,3.5351478535714574e-08,0.0002265839738828,1.1758612357544081e-07,0.0022279341579097,1.4876616126336295e-05,0.0,0.0,0.0,4.0,24.75,8.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,0.404245,2,Deleted
chr8-75328400-75329000,1,47.0,0.0,0.7893568650795258,0.0,1.0,0.0,0.0375198901863908,0.0,0.0001885390860379,0.0,3.371074276026782e-05,0.0,3.169004058343332e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386,1,Deleted
chr14-61151000-61151600,1,42.0,0.0,0.8601586995957099,0.0,1.0,0.0,0.0644290114841754,0.0,0.0001923098677586,0.0,4.454122992795971e-05,0.0,3.2250029853154494e-08,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048855,0,Deleted
chr22-23061800-23062000,1,45.0,0.0,0.946665203268084,0.0,1.0,0.0,0.0486340785775008,0.0,0.0002300176849662,0.0,3.6244337246245145e-05,0.0,2.554610471842191e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013175,1,Deleted
chr11-104925600-104926400,4,45.0,3.0,0.2221709545885387,0.032695913656669,1.0,0.0,0.0002009845511072,3.217654973588264e-09,0.0001819402180265,4.71886251947321e-10,1.5083231586410875e-05,2.212507394471676e-12,2.180095552273409e-34,1.4216037848966551e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529036999999999,1,Deleted
chr19-12610200-12610400,1,50.0,0.0,0.996364116384543,0.0,1.0,0.0,0.0001885390860379,0.0,0.0001885390860379,0.0,1.0868598281118943e-05,0.0,3.632011662170469e-37,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008975,1,Deleted
chr22-23069600-23071200,3,62.66666666666666,157.55555555555554,0.687010935427967,0.1644320750846626,1.0,0.0,0.0505694993363022,0.0017545040452954,0.0003205164462644,1.1005347164059556e-08,4.145312045524589e-05,2.2881256515370638e-10,1.7603258261259264e-07,6.197485034362623e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.5,0.25,0.0,0.0,0.0,0.0186356,2,Deleted
chr2-159959800-159961000,1,23.0,0.0,0.0502543542015925,0.0,3.0,0.0,8.67279795774462e-05,0.0,8.67279795774462e-05,0.0,2.347776643321936e-05,0.0,1.6716588659299449e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119977,3,Deleted
chr4-6682400-6684000,7,36.57142857142857,237.38775510204087,0.7190850833909971,0.0504429183679628,2.2857142857142856,1.3469387755102038,0.0430108781018688,0.0010191482026576,0.000154602050551,5.516892376815385e-09,2.27955389334228e-05,2.8993846577857757e-10,5.501757479489052e-07,1.6802029589557126e-12,2.0,18.5,56.25,3.0,31.33333333333333,238.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.2,0.1599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.2,2.16,0.0,0.0,0.0,0.0177955999999999,4,Deleted
chr14-100665200-100667000,4,29.25,13.6875,0.505049505201759,0.1456489062800898,1.75,0.6875,0.0479213485764826,0.0068401666045982,0.0005194251820344,4.68327109877549e-07,0.0009326032792353,2.523847372708522e-06,0.033309257345271,0.0033285198746804,3.0,13.0,18.0,3.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182933,2,Deleted
chrX-6935200-6936000,1,61.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0002300176849662,0.0,0.0002300176849662,0.0,6.360037847255741e-05,0.0,4.430673912490711e-37,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308062,0,Deleted
chr3-154673800-154675600,1,42.0,0.0,0.750890253947511,0.0,3.0,0.0,0.0694757902291456,0.0,0.0004034736441211,0.0,0.0002000386876606,0.0,1.72029903548454e-08,0.0,1.0,21.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448928,2,Deleted
chr8-24986200-24986600,1,37.0,0.0,0.376101356563937,0.0,1.0,0.0,0.000139518923668,0.0,0.0001432897053888,0.0,3.589667015968114e-05,0.0,2.6881380936101865e-37,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526575,1,Deleted
chr17-47166800-47167000,1,42.0,0.0,0.225581859822716,0.0,1.0,0.0,0.0001583728322718,0.0,0.0001583728322718,0.0,2.8974028505728333e-05,0.0,3.051166389210284e-37,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213,1,Deleted
chr7-115939600-115940600,1,39.0,0.0,0.7222625503807908,0.0,2.0,0.0,0.0043855131995577,0.0,0.0001659143957133,0.0,2.991842034328237e-05,0.0,8.987264043900261e-22,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101764,1,Deleted
chr4-10225800-10227600,1,54.0,0.0,0.944068720252438,0.0,2.0,0.0,0.11374244922473,0.0,0.0002149345580832,0.0,6.931539038553958e-05,0.0,0.0003659056904095,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775,1,Deleted
chr20-54686400-54688800,2,33.0,49.0,0.5572982850813585,0.0624073494635083,3.0,1.0,0.0116749036874828,0.0001340237653196,0.0001282065785057,9.100028662788263e-10,3.1148090914381825e-05,1.5733575800565706e-13,4.8850882120396715e-18,2.3864086839408944e-35,1.0,12.0,0.0,2.0,18.5,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585171,3,Deleted
chr1-95523000-95523200,3,33.666666666666664,34.888888888888886,0.4239581819851409,0.0483856036036851,1.0,0.0,0.0399347354573713,0.0031718218921652,0.0001319773602265,5.782309879480041e-10,3.085401693678956e-05,2.5752583682466675e-10,0.0002148297665699,9.230365720902317e-08,0.0,0.0,0.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37618,1,Deleted
chr1-25181800-25182800,3,36.333333333333336,2.888888888888889,0.5623280018759995,0.1098364139080016,1.6666666666666667,0.8888888888888891,0.0288673403362332,0.0016503588030159,0.0001621436139926,7.109397392803331e-10,2.352298550611473e-05,7.927989485805716e-11,1.2633662373937594e-07,3.1921884995729283e-14,0.0,0.0,0.0,2.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.013994,2,Deleted
chr15-72572400-72574600,7,32.714285714285715,25.3469387755102,0.3289012459741747,0.1563459406243903,2.4285714285714284,2.2448979591836733,0.0280990584454678,0.0010808350777325,0.0001772267408756,9.863781068415137e-09,2.6072526436945194e-05,6.504842212988533e-10,2.2806330078704457e-08,1.7858986150722056e-15,3.0,15.333333333333336,20.222222222222225,7.0,18.428571428571427,14.244897959183676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307468,5,Deleted
chr18-76665600-76665800,1,58.0,0.0,0.307354105769423,0.0,1.0,0.0,0.0002187053398039,0.0,0.0002187053398039,0.0,6.36003784725574e-05,0.0,4.212856935130637e-37,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02945,0,Deleted
chr2-51318200-51318600,1,37.0,0.0,0.909428077737319,0.0,1.0,0.0,0.0560714108829561,0.0,0.0001621436139926,0.0,6.063825286489827e-05,0.0,3.643915750363035e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211925,1,Deleted
chr20-62950200-62950400,1,21.0,0.0,0.250645495835061,0.0,1.0,0.0,7.918641613592914e-05,0.0,7.918641613592914e-05,0.0,1.073289347955694e-05,0.0,1.5264475476899125e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003625,1,Deleted
chr22-44931200-44931800,1,31.0,0.0,0.468469786834587,0.0,1.0,0.0,0.0125774023985181,0.0,0.000124435796785,0.0,2.142973485736057e-05,0.0,1.9734562751510413e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004235,1,Deleted
chrX-53479400-53480400,4,32.5,13.25,0.6861579085509956,0.0943476198152155,1.75,0.1875,0.0523733288928382,0.0020484533371546,0.0001960806494794,4.215872653932376e-09,4.73745771723894e-05,1.7671037253653084e-09,5.287288141737922e-05,8.386417762659261e-09,0.0,0.0,0.0,4.0,22.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249367,1,Deleted
chr12-10722400-10722600,3,47.33333333333334,297.5555555555556,0.1881303080004668,0.0617186687749929,1.0,0.0,0.0001784836681159,4.230881381761627e-09,0.0001797405953561,4.363590133093956e-09,1.1656042911849695e-05,1.356201705756625e-11,3.4383965711837643e-37,1.5685884321871453e-74,0.0,0.0,0.0,3.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034055,0,Deleted
chr2-180076200-180077600,1,46.0,0.0,0.316007368393864,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,5.510882036899382e-05,0.0,3.341589025690392e-37,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926614,0,Deleted
chr22-23059600-23061400,4,58.0,183.5,0.5438510415238028,0.1848083219814516,1.5,0.25,0.037968603101155,0.0017922257917583,0.0002818659336267,1.2735596754533068e-08,3.5998674439273625e-05,2.608623678887469e-10,1.320244369594445e-07,5.2291288409205785e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.5,0.25,0.0,0.0,0.0,0.0161855999999999,2,Deleted
chr10-90942600-90945000,5,38.6,22.64,0.5917321193104332,0.0702586629032646,1.6,0.64,0.0132060333691942,0.0002569679270413,0.0001825058352847,2.8983591290980633e-09,2.298636754061601e-05,1.0550148592298264e-10,4.807088804621227e-16,3.848394491733324e-31,1.0,17.0,0.0,2.0,21.5,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308421,2,Deleted
chr2-180299000-180300400,1,46.0,0.0,0.316007368393864,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,5.510882036899382e-05,0.0,3.341589025690392e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768607,1,Deleted
chr8-6208200-6208600,1,43.0,0.0,0.3820420986007601,0.0,1.0,0.0,0.0591984355000222,0.0,0.0002224761215247,0.0,4.976283367179523e-05,0.0,3.450716206850512e-09,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015975,1,Deleted
chr8-144704600-144706000,11,32.27272727272727,17.289256198347108,0.6247204685628095,0.1269501750423201,2.1818181818181817,0.8760330578512397,0.0642952516125504,0.0021785450361139,0.0001823687159494,9.904741941233176e-09,3.0755511472472434e-05,7.615348176021092e-10,0.0001161386029832,4.439971477266565e-08,0.0,0.0,0.0,7.0,18.428571428571427,10.53061224489796,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.375,0.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.22222222222222,3.061728395061728,0.0,0.0,0.0,0.186707,2,Deleted
chr21-45685800-45686400,6,34.5,12.916666666666664,0.7511355841546403,0.0349998271496258,1.6666666666666667,0.2222222222222222,0.0295251284108329,0.0011984153200629,0.0001847683043171,5.0713701401997114e-09,1.571166159345449e-05,6.4392160147208e-11,3.36399785905265e-08,2.6609163418839786e-15,6.0,17.666666666666668,8.888888888888888,4.0,23.25,47.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200417,1,Deleted
chr13-84493600-84494600,1,52.0,0.0,0.4608638169284191,0.0,1.0,0.0,0.0878983425896881,0.0,0.0001998514312002,0.0,9.757915976622856e-05,0.0,6.917199621547464e-07,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751049999999999,0,Deleted
chr16-20177400-20179400,3,49.0,42.0,0.434653475991189,0.0538264943365798,1.3333333333333333,0.2222222222222222,0.0027653364024139,1.343602971537257e-05,0.0001860252315574,6.572242923124857e-10,3.292454119707041e-05,3.170507911650877e-10,8.838082015013888e-20,1.5622338740822384e-38,0.0,0.0,0.0,3.0,43.33333333333334,17.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146251,1,Deleted
chr3-4013600-4015600,1,46.0,0.0,0.310406677803193,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,5.977917732595381e-05,0.0,3.341589025690392e-37,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083234,0,Deleted
